Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.033599216,-6.346958822,-7.253104615,-1.643600208,-1.191811237,0.870680736,0.92521955,2.7383384,3.702961723,4.013242741,-3.447852272,1.192195706,1.998784088,4.489985177,4.559602674,4.991687493,6.356157179,5.375014305,-0.441495639,3.273547673,2.253618657,-0.542132761,2.836514677,3.543588015,3.778198064,2.778461545,1.021084718,2.833131374,3.149341015,-4.528420782
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,2.369294094,-1.146946249,4.573635816,0.948770365,4.07164606,-3.167737687,-3.263033777,9.663068527,11.6523149,4.517945169,-3.177464195,8.406910323,-6.130190586,-0.520059912,-9.308229224,-0.290976429,-2.226804989,18.18203413,1.130511762,-1.493640771,5.953188326,2.602921804,-4.267707957,9.343339945,-5.567637341,0.483191843,1.025926559,-1.719136133,4.314362017,2.162304755,4.807755801,2.896539892,-2.831837576,12.04794967,0.041695618,5.787907072,-1.612538665,3.145556735,1.270501414,0.096681516,1.342542287,1.443583279,2.039440592,0.118048942,-3.721738917,-0.629925021,4.021805765,3.09991301,2.749127738,2.194028423,1.642559835,1.673368648,-4.528323058
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.91149231,-1.914199916,1.803475236,3.391786304,-0.530048869,2.726684298,2.137339563,4.409934937,3.153000537,-1.876429441,5.026498265,0.042271605,3.185668056,4.002804551,5.505675489,7.023412892,1.73573001,5.198577394,1.569799693,1.47093023,-10.75854707
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.675591053,1.858001077,10.90343201,-7.955445748,8.221523365,-7.0157738,-8.09521905,9.45253608,0.885052672,2.541620621,1.725013938,0.082571124,-3.230945018,2.947048458,1.796090755,3.698054903,3.595490506,4.169348445,2.899341456,5.595479106,4.06863454,3.36436081,2.224044736,2.820280056,0.858936625,-2.901786172,-5.725217586,-12.85910943,2.051236398,1.315171127,-1.966898892,8.338096138,4.832143034,6.255538819,5.6857279,5.124267952,4.302359778,4.510723191,9.576113842,12.43457417,10.1523517,10.90520577,12.78770869,12.59285217,12.67468434,12.27078272,11.26825213,9.574815722,9.844421377,8.875112035,4.78431466,6.449413957,7.50853063,7.106114475,6.180640124,5.023452941,5.732608559,6.102907198,1.060112969,-10.59481077
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,4.149373535,6.00656393,8.064681583,9.227290223,6.403509247,5.921907625,10.49015536,4.101021456,3.800661565,-1.569639167,12.14944431,-3.135466497,-7.792329604,-4.882460376,-12.54551037,-2.916480009,11.30025493,1.195435358,-3.76355498,0.189451314,-4.982750811,-0.963279204,-2.902471869,-0.437745826,8.342936377,-3.59953214,2.406333264,0.576767337,-0.262539466,0.710519824,3.892542347,1.584651632,4.820254261,2.584457249,4.366009086,0.620636156,1.118448257,0.071082361,6.09888948,2.510003295,3.295005513,4.271234556,2.168067675,1.108689297,3.435835201,-2.35781426,0.799094879,0.190736136,0.356152837,-1.056554219,5.05291462,1.137344061,-1.546614354,-1.417217956,-4.725995552
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.220751161,-9.151674098,3.279119285,0.693871395,1.496370321,2.074413928,4.241156669,4.026601866,8.431555487,6.662736441,7.032665057,-5.996974583,2.546296431,3.120042697,-2.805620536,3.447970213,1.684977575,3.332361603,2.925518488,4.704660993,5.102520615,4.096247368,-15.11668115
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,5.645233718,3.193605792,3.222932428,2.918634971,6.36300972,0.556505953,2.273283318,1.682206837,-5.096445402,-10.08414653,-10.29098879,-4.011702034,1.3605176,5.564398395,1.416267254,3.043875392,2.46594144,2.178522834,0.252106721,2.009088489,3.718467367,5.899204856,9.401052216,5.978599392,7.180644051,8.761859502,7.324727691,-2.815596221,4.56205081,15.15462467,10.15903263,9.437272086,5.744922128,0.388463385,-0.748979833,3.394225485,5.337768492,3.367317482,-6.869626304
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.136164865,-1.868989954,-11.6330419,-5.769971559,-5.550005911,-10.10265666,-16.92377285,1.814891754,-7.456247438,0.266900975,1.781340001,3.207374519,2.497510651,28.27385176,22.37359472,-19.82137902,-11.64579119,
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.506647464,-9.013546292,-17.39386657,-7.952854437,-0.014918183,-2.636995803,14.89926218,8.440430133,6.101255867,-0.410273503,2.242985344,-9.374720739,6.250678631,2.420457105,-1.275165246,7.877907798,8.33662412,7.206361682,8.911724517,-1.491739913,8.950002804,6.132661916,3.743957312,4.775742134,3.610136919,6.644069136,4.781122153,4.411461495,3.447770232,3.620015654,4.504366966,4.345719361,4.042368828,4.434554491,3.740422053,0.884713237,0.77534648,0.4733402,-0.638107869,-4.090969616
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-2.189435258,-4.838742497,23.94714972,12.70886381,-2.746690492,0.476766267,6.906105339,-1.769500335,8.663098027,-1.163552313,-3.650640875,-7.377854298,8.889305578,-7.89615583,5.395935637,-4.713821355,-3.373039868,1.768151301,0.38744647,0.460427352,-5.159094338,0.762168635,-5.959848908,0.142437141,2.845232767,-0.814312563,-0.949619738,2.056246924,-4.303617818,-0.823362458,-0.728112519,3.182032731,-5.509743254,7.061525067,3.175697191,-6.436790268,0.198289674,1.027625943,-6.425193208,-3.449387574,-1.380754824,3.969726775,1.807470114,5.516578455,14.99794436,-4.742858861,-3.165059156,-2.768449279,-0.339903893,1.149304307,1.428575877,1.124039487,1.266741106,2.370760983,-1.590183037,0.620093216,-0.684528575,3.066795486,-4.114847883
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,4.82783144,2.482728187,1.730491667,-11.56492513,4.324779863,4.215300288,-0.535170122,3.60922239,6.083876294,8.906236903,8.079466409,6.058719164,3.668090835,6.425944037,3.314166399,5.120444426,3.843627974,2.688328553,3.394776363,4.513432587,4.372417165,4.96251941,1.314748642,7.144715981,2.534262837,0.911910203,5.161670447,3.677809319,1.176699104,4.377586804,5.246496948,5.006539083,3.041100454,4.129198864,3.911001248,3.209499452,3.132851975,3.556904271,3.416023973,3.766596458,3.720567648,3.703094597,2.98155626,-14.86978179
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.118520288,-1.725436205,-3.7690493,0.154636685,10.81075029,10.41900555,4.568326361,-4.426855072,3.161009081,-2.117946819,13.2028348,3.457731978,-0.407047117,4.27486287,3.13708575,1.95220891,1.756501611,6.415418552,1.326876904,-2.403628015,-7.682037095,0.105482599,1.072004945,1.930964664,0.202155748,-5.396691652,-4.301029412,-2.742698633,-3.556200255,1.995609309,6.511969342,-8.152049273,9.416648637,-10.56585447,15.55822335,5.406878625,1.344220169,1.065214638,0.175521555,-1.106432364,-7.329393442,-0.745437029,3.181779609,2.835476057,0.617777857,1.893652401,6.576016746,4.612417473,5.259089044,3.84969816,1.893125248,-0.985556988,2.25588134,2.778323278,0.00210447,-0.255665062,1.263570638,1.698212498,2.965623595,-1.840966212
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.255725748,3.060106607,3.972229065,2.17062769,4.602008103,4.914549852,1.208201918,5.339229547,2.388841867,3.487625306,7.465399337,6.859135738,9.115284147,5.777798631,-1.611481205,8.821092338,5.043501749,3.951384896,6.609676505,4.809457667,4.400094969,3.474854971,3.75560169,5.116954336,-3.605268504,-1.566296905,2.146905915,6.705515959,5.908375514,5.980303574,6.646424925,6.119141254,7.175101577,6.519082478,7.094584031,7.228690871,4.609306043,-9.671202268,3.577312338,6.357502162,-1.66514896,3.21739523,3.687919112,4.698581744,3.282258341,3.524327073,4.236438786,2.847079459,-3.28559033,5.623555972,3.666105224,3.959552763,3.270041918,4.595209998,3.687721643,3.041601285,4.383943957,3.363011401,2.925957485,-6.80183455
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.587885312,4.449210068,2.866833009,4.295485499,5.023053808,5.212055661,1.32851536,3.697469519,2.060706444,-1.518859928,1.833324124,4.127467446,4.61325887,-1.489662685,-1.227104735,4.356707512,3.561515679,4.42712836,2.044730413,-1.236303471,1.511348033,-2.759184953,3.622898608,6.299982154,3.244410172,2.50557406,2.496080075,3.195825825,2.609970379,0.702624171,-1.426383528,2.115955392,1.428162715,2.772712471,1.485319717,2.583811936,3.154262971,3.184874953,3.536112101,3.050771077,0.025496934,0.903082252,2.044954916,2.849585164,2.667407362,1.960429964,1.279858922,-1.002347276,-3.444665249,1.727030487,0.913402258,1.424974399,1.140055273,1.774344595,2.125026732,0.879867725,1.684809322,2.318297758,1.573473722,-4.039259116
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-1.197085792,-2.5760598,-4.124338543,-2.868384896,-2.543258056,1.237576352,-0.218294045,-2.93932729,-1.776607309,-1.291785396,4.978666271,4.323895882,-3.993821354,-0.617321084,1.598750897,0.98825901,2.093322383,1.286996171,1.480706584,1.720469868,-0.435645986,3.21234808,2.709075868,10.58503732,0.911754249,5.280654291,3.525588639,0.797839167,-1.518913532,4.145645888,3.24840067,3.238880138,3.783360097,4.229597995,2.396122012,-1.796433444,-2.8636214,-0.778285245,-2.447873729,-9.663578677
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,-6.933650074,2.1240829,10.81745254,10.70935752,21.64219761,-0.134065368,-1.132908802,-13.27247652,10.55033055,5.293817407,1.154848984,0.401297452,8.602188937,-14.22383175,-1.502315211,-8.695057214,0.256409941,-3.97713279,-0.180284299,2.605536261,-2.824598285,3.625516716,32.00916654,8.839829799,1.17457102,2.23030023,-1.960593024,-2.029547803,-0.109355394,3.571062118,-1.455762347,0.055313021,-5.020937806,-0.99760766,0.177142857,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.621163655,7.146788049,6.295352158,-2.734205098,3.879005202,-3.198197198,-2.694354374,-2.42599779,-8.114972667,0.206271424,2.777823137,-7.756594602,-19.31383064,5.783441299,-5.495611425,-2.155140989,4.701592038,10.23068682,4.088274956,-5.22774643,-3.007140033,-0.721862374,-6.58951941,-19.18011659,4.654730893,3.321059898,-2.780272703,3.763525608,-2.050978162,-4.33749189,-3.588277988,-1.309674702,-3.001801244,-1.567137196,-1.018779239,-3.325365483,-1.979693373,6.140010324,-3.72698404,-4.710071937,3.43611295,1.143261017,-1.529080605,-3.290570378,3.404276735,2.040299732,-0.660036863,3.736697039,-1.848772464,4.483449184,-1.534132849,6.321862258,1.279490559,2.563307506,0.418328366,1.706803521,1.044573227,3.204010627,1.959894869,-2.256632946
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.82038967,1.964151474,6.311076045,2.739196141,2.664666634,-6.288307433,-17.553376,-3.396596226,21.44901838,22.18227791,11.61601921,0.952506721,2.852725217,8.344489195,-7.765686479,5.954237978,2.897569824,-8.578478144,3.633856207,1.277667977,-15.4503572,-9.195106768,-13.1531488,-3.584936729,3.233578993,-2.509948582,0.525848546,4.546936499,-0.708853154,8.930687273,-2.16446498,2.025824564,-4.457078143,-4.232818328,-2.530052289,1.634594009,0.406825955,0.05719452,-1.895720223,2.419132598,3.29057075,12.45746816,4.657786291,6.489603677,3.721623939,3.326217878,3.822072301,3.972510493,5.197954409,5.15854535,2.525322229,1.472851229,3.853722679,3.51397656,-0.029282305,-4.168388406,-1.788817621,-0.679724708,-0.379752402,-4.260113144
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.170185546,7.503487737,7.515202663,8.345094153,6.24736357,0.219796968,3.789106599,-1.669642075,3.067255171,-1.688570147,0.189724736,-0.86982296,3.190907997,10.72152408,-3.192625174,2.007416403,5.082993349,-10.6049889,-28.64735353,1.596703189,2.396247355,-3.543078123,1.825794065,-4.086184652,-6.4285994,-3.316123542,-2.904177445,-14.33112377,-3.842310833,-2.219287986,-2.390928331,-1.843421457,-2.579985452,1.150071898,3.790680574,4.339513209,2.112713198,1.959077592,5.31176414,2.494285145,1.438912683,-0.673728569,1.110599773,3.882831151,2.868073275,2.734380006,3.641446142,2.023504067,-4.606641013,3.001203966,4.895097352,5.081633806,3.543359538,3.415859423,3.437775048,3.223165952,3.30608032,-4.569271327,-4.851579673,-3.147036838
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.833288749,3.083858425,2.492243202,4.575448997,2.631265356,-0.885417996,3.639544497,1.912635957,2.06633314,1.312405297,0.543128027,-1.461953032,-1.69259009,1.68361855,2.653403997,2.102934813,2.218131357,1.286515181,2.775043433,3.795569306,3.468277725,1.635054597,0.940014999,0.554249624,2.34216827,2.607973421,3.022303305,3.793381777,4.020502841,4.337374446,3.453538256,1.557458129,-0.42036774,-0.315789835,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264,1.289889121,-4.329611883
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.205350007,4.933926362,4.528126807,3.804257512,3.28031994,4.374523921,5.330219758,3.721429201,3.473515207,4.017693869,4.229298865,1.249296097,-0.13211298,3.629165276,5.753542344,5.237729582,3.671806783,1.278257279,-0.79045592,0.622056009,1.582220916,2.594687444,2.978306474,2.234977116,4.458953888,3.616194623,4.496926706,4.715263835,2.015205256,1.316706803,2.537301756,1.559548852,0.900636375,0.319967274,3.356838854,1.928840748,1.578419866,1.934029482,-0.768118887,-2.958585549,-0.54479433,-0.320026519,1.362984873,-0.180216051,0.826056236,0.957500763,0.18505968,1.50014938,0.453550831,0.173378197,-1.348392098
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.298340756,0.289946309,0.247503292,5.744176171,-2.904474202,5.128163239,-3.39112902,-1.241528219,2.426736292,0.537398191,-3.194535847,0.994022144,-2.560076153,4.073874241,-0.729145816,2.122536679,0.747359902,2.083567067,0.072217858,-4.527660077,5.868617376,1.389644405,-5.214214381,7.172557163,3.747106536,2.252534956,-0.520327194,5.323884854,1.92989342,2.086561291,3.627338555,1.324349068,1.053903262,5.382520665,0.902010522,2.876172079,2.748915421,0.902692408,2.404722784,4.287565074,3.052242503,-1.412545104,2.47272123,3.288760446,2.172198936,2.08701725,2.173334103,4.974641,3.689497145,4.313246945,3.314689744,4.639947272,3.803477456,6.054086832,3.556335384,-0.481931972,7.521029892,5.848710828,4.744512715,-3.8629877
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588952071,6.287254349,-23.00600679,21.80161943,8.377896613,10.40063942,9.344522793,10.6275113,29.69099866,25.56613859,2.8540011,2.58258545,-6.664971381,5.094015962,-0.798959495,
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,0.286064142,2.593660466,1.156993844,4.253881825,-0.068090911,2.09420855,3.890431782,0.988564363,2.731595205,0.104136691,-0.627301005,-0.318443548,-0.7674106,-5.768365494,0.046732123,5.185206946,3.730459682,3.200792035,1.989900487,0.719238746,-0.092992079,4.898223017,2.302162859,2.856935696,2.87172757,2.5066779,2.493485782,2.161439938,1.634447486,2.071338764,-1.950728096,-1.128572694,0.405531884,1.480014901,1.68167001,1.909746478,2.103712777,1.617208938,1.426238362,1.471532859,1.373543647,0.027564149,-1.10447466
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.895433331,4.169168899,3.911100686,5.015122492,4.093377586,4.656776245,3.144724644,4.844535516,4.068781683,1.308625621,2.376827138,4.19282788,4.902138191,-0.156424841,-0.832541053,3.850871001,2.83176994,3.503784085,2.948388129,0.215073419,1.106025467,-0.622941109,2.077077212,3.893926782,2.88831853,2.272180592,2.685935114,3.746344012,2.993132629,2.142950332,0.354705669,1.224451453,0.439349431,2.323864032,1.844857619,2.353698784,2.789006857,2.233008995,2.634781554,3.302375833,0.676347323,0.841628571,1.378900314,2.513716104,2.165750112,2.345540777,1.915380586,-0.489484941,-4.006084261,2.237843592,1.363784005,0.736057493,0.895767344,1.480313454,1.902963344,1.137991709,1.84876014,1.736736174,1.198396816,-5.059952269
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,2.418542128,61.65894125,76.6754563,21.87623248,10.25768255,-2.486657584,5.946892967,-17.50352725,6.868163917,18.77837066,14.6399301,-4.196006026,-8.821529762,-1.311791764,0.293101051,10.69836342,5.555749417,10.58392526,11.00424432,8.883080655,-2.098821248,-6.939307767,2.285985331,7.710866196,-4.043461679,1.503299037,3.520841159,1.496754532,0.186190604,2.336444396,1.553914283,5.41576569,2.54661731,0.196276249,5.936793122,3.254208264,-2.791015927,-4.761276625,-1.166452204,-0.192375433,2.534251518,1.449056543,4.510990215,1.492230046,-3.812397679,-3.96171014,1.347460092,-2.342924362,-5.153341892,-1.256262641,0.125764295,-3.669078427,-2.498232232,-3.726050784,
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378096578,2.77709402,2.692948902,7.007176674,3.511784752,8.231078924,7.161161789,4.606708676,-0.736055086,6.004105886,5.11847686,1.374383532,1.597217777,1.703402711,1.15222459,0.818637192,-0.878016436,0.134224467,0.037911762,-6.912638911
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.510434562,1.973313719,6.019399934,4.881295073,7.621142807,3.072928793,2.659116961,4.417450987,2.720129395,8.396563346,-2.209938991,-1.892442838,4.150218549,0.658256398,1.231099571,2.074191581,0.836446947,4.743355546,0.512429658,6.695185434,4.407988205,3.024439875,3.24614929,1.61722688,4.116876103,2.151109852,3.126837036,4.33054497,1.823142852,1.416426113,2.092402463,4.744065969,-1.002064287,0.913847234,2.067480993,1.905379184,-1.843705322,-0.328922269,0.83249951,1.53612336,0.975939704,0.060411007,3.328596582,5.095222794,4.100530677,3.498108506,2.467958138,-0.574300931,0.560537621,-0.601301452,0.554047984,1.329475813,2.223673383,2.50719159,2.566467104,3.347911652,3.383928004,3.681034462,-1.033615742,-1.443646242
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.684202644,5.064586826,5.345773185,1.368873191,5.975936514,4.468976072,5.439467404,3.931237244,5.370985774,3.945712079,6.544052847,1.674939154,2.470119834,-0.316186465,-0.945871671,-0.960136841,-1.459173043,7.076241299,1.978053579,10.38741471,6.647682081,2.921032618,-6.657101721,0.415804116,2.631253587,1.317009317,-3.916621205,-15.21924889,-0.573082883,5.845007561,7.156611616,5.982409852,3.304788675,0.76054824,-0.311457294,1.972122445,4.31170652,5.188602428,1.857921659,0.710915778,-1.35632658,0.295907822,2.261670349,5.538942489,5.232159436,6.68387882,9.973723524,7.901956015,-0.539360011,3.983728011,9.398037549,7.91070303,5.097467951,3.292635327,3.943194462,3.17023497,3.799287265,1.859335738,1.351587538,-19.24867339
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.350608404,6.935265137,1.377938419,3.542673639,2.663253995,5.234297296,0.992878494,-2.589342772,0.689144274,0.54796644,1.743962292,0.672027575,3.412801007,6.464330768,1.544130565,-1.203453615,-2.241733718,-5.123368478,1.475665098,3.321747392,2.982779451,-2.610814786,-12.51871711,1.201678944,-0.277751876,6.951273434,7.281987893,-11.4198697,-14.18120958,-6.950980025,0.172594019,-2.465184496,3.259422409,10.22115457,5.432115408,0.910849821,4.546157382,-2.127297045,-0.140575834,1.213143617,-0.656177993,4.279670571,3.132769336,4.000695407,5.362369056,6.626200639,7.63365404,8.250604564,0.287054626,7.455366293,5.467420707,5.267507298,4.902582604,1.305657512,1.963344408,2.422904855,0.829126309,2.197948449,0.565474348,-12.39213069
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.150689304,1.353892638,3.609160605,0.180258821,2.026068378,1.298940476,2.244401068,1.9294145,1.674566376,0.816356881,2.435728128,2.461285072,5.852106913,0.665060806,2.646060381,5.830764412,2.739274473,2.336136931,2.793816236,2.311582582,0.628878461,0.821405306,-0.870658474,-9.811569419,-9.780880545,0.672540768,1.563775658,3.972449987,3.484615259,0.449352979,-3.021958407,-2.07799315,-0.296955781,1.957951175,2.273771865,3.447861812,2.838940287,-2.761827839,0.848218896,2.181097426,0.874873855,1.558965066,2.952691515,4.482676552,2.97837094,3.444174496,4.712140541,2.626703133,-0.211698992,5.561000791,2.115926829,5.09072707,4.959414744,4.611113795,4.681878505,5.546712385,5.396653106,4.867308729,4.680376447,-10.78151355
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.870145205,2.250503992,-4.09343382,4.597313992,4.364484234,0.812205616,4.0765934,-3.510571142,-4.455679066,2.091565623,7.921954141,2.324091344,-3.211686908,6.161168532,7.295562136,-0.382245191,-2.417545876,3.466288045,-4.726038909,
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.276921168,4.406153776,2.083755669,6.417046619,7.996407986,3.553477324,1.780632392,2.009861777,5.797645005,8.28087728,3.818658671,3.159490566,3.996718794,0.136598005,-3.307202321,-5.785295437,-1.693538092,5.795134743,-0.786893209,-4.850799125,-2.909072277,-2.320310436,0.476910584,-2.972703361,1.322550286,2.055361565,0.230880965,0.412253023,-3.774750672,-5.299256198,7.003847168,11.24373848,15.50730747,3.50333395,-5.575342449,5.155125575,-6.239897927,-6.098853004,-0.53928279,-4.68626066,-2.244984672,-2.188817999,0.116068953,0.605580054,4.041770062,2.999621432,5.256002817,-2.69317596,4.280569316,7.631711064,-1.080229832,2.479125015,1.726888402,11.28132033,4.461465034,3.398162799,1.494455652,-2.229167923,3.811683437,-5.714945653
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790999,2.201065851,3.474682773,5.070855514,6.95760302,6.034684999,6.379406008,4.603228575,4.663516251,5.658715074,1.286410848,2.083176394,3.568276628,5.044268419,3.552347627,6.198421176,7.119699396,4.185753117,2.762525787,4.037233683,4.701325268,1.325133072,1.186825793,3.455982004,4.305813693,3.186076367,4.817572418,5.353915594,4.566458956,-2.664090548
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,9.473716237,9.84868587,6.956949822,0.553963769,1.539780139,5.785770533,-3.491907871,4.039018091,1.772579951,-3.344810168,3.026316619,1.484325701,-6.924873423,-3.917444194,-7.383509559,-1.947017866,1.14816836,-0.148915356,1.077601871,1.085576292,-1.223594757,5.780926679,-11.1359919,-0.589511596,-3.846903943,-2.87083058,0.312085486,2.857147468,2.647409151,4.256225558,1.557296308,2.536078712,1.660559948,2.907640974,-3.547651535,8.861370604,3.279962381,3.486532771,3.620737495,3.803232643,2.277206403,3.376683976,1.581276541,2.290900949,3.120084272,2.209710692,0.353991903,-0.301273995,-0.939909161,-0.491171458,0.271306648,-4.868422705
Puerto Rico,PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.180691477,6.086398519,6.299405803,4.984481718,7.52366044,6.229836985,5.392966099,4.532851624,8.475261449,7.04792916,4.663795475,5.078763543,4.071923339,0.798560594,-2.469629013,4.502977118,4.412682374,5.540172763,6.58980534,3.010752187,0.007746616,-2.604948583,-3.335473117,4.881749917,2.095776345,3.975056525,4.776533924,4.911513149,3.389951211,-3.701708113,1.583227814,3.891316524,3.766936257,3.222679373,3.58766391,1.172302687,3.9099388,4.925886874,4.863317331,2.98675151,6.086049154,0.78642427,-0.009183943,8.726426357,-1.845460369,-0.991029991,-0.582297438,-1.266583453,-1.416210879,0.092102072,0.80057306,1.24696939,0.842159018,0.436573539,0.706704569,0.666133348,-0.509099449,-0.187370305,1.474010583,-3.913534538
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,13.6150933,7.084085469,8.182479646,11.16628045,-0.258166202,-7.91460737,3.902712674,4.487287895,1.712589726,4.512543383,3.464371113,0.740802197,1.512893397,-0.635202611,-2.256578076,2.526604936,4.04627863,6.41006293,7.600903459,6.596071298,4.177328417,4.609033561,1.168103297,-2.163020612,0.693517391,3.922373598,3.115805766,3.935797957,4.279611057,3.320509259,3.089054048,1.227263423,0.220542488,-1.301742086,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.014124257,2.464637281,-7.745882102
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.134898747,0.617054025,1.982936734,1.491716713,3.395097505,-0.679704557,6.288477803,1.810306606,2.034378207,2.936254128,2.994459226,4.11564941,4.790368885,5.819108052,4.271512174,4.872167851,8.689667688,9.144770364,8.903275508,8.675831651,6.125254277,-4.202846497,-5.831531243,-0.141331001,1.539701902,1.999685615,4.578771251,3.005164672,4.056188391,1.386289245,0.844793146,-0.835584874,2.391014894,2.822074304,4.346324465,-0.728835355,1.938754862,-2.081964346,-3.417778767,-4.275050599,-2.756562884,-1.892240056,2.449800142,2.285654074,0.493156058,3.227587174,3.923927666,5.045134054,-1.598880817,9.600801772,2.871009586,-2.061451531,6.816576449,3.87716,1.58379371,2.896856615,3.448948247,1.883631824,-1.65407082,-2.219933039
